date,date,date,date,date,date,OT,OT,OT
9.17742,19.6701,43.18744,3378.48787,-0.89712,72.54185,5.516957818,1.836854991,0
9.19099,19.71383,43.10598,3375.95266,-0.94551,72.55089,5.572160342,1.855234511,0
9.20454,19.75752,43.02036,3373.40105,-0.99255,72.55994,5.631143401,1.874872748,0
9.21808,19.80119,42.93072,3370.83079,-1.03816,72.56901,5.693903839,1.895768652,0
9.2316,19.84482,42.83719,3368.23963,-1.08224,72.57808,5.760434257,1.917919761,0
9.2451,19.88843,42.73991,3365.62529,-1.12469,72.58716,5.830722204,1.941321928,0
9.25858,19.932,42.63905,3362.98547,-1.16541,72.59626,5.90474931,1.965969036,0
9.27205,19.97555,42.53477,3360.31786,-1.20431,72.60536,5.982490367,1.991852694,0
9.2855,20.01906,42.42723,3357.62014,-1.24129,72.61448,6.063912368,2.018961911,0
9.29893,20.06254,42.31662,3354.88997,-1.27625,72.62361,6.148973496,2.047282765,0
9.31235,20.10599,42.20313,3352.12505,-1.30911,72.63274,6.237622073,2.07679805,0
9.32574,20.14941,42.08694,3349.32303,-1.33976,72.64189,6.329795482,2.107486918,0
9.33912,20.1928,41.96826,3346.48162,-1.36812,72.65104,6.425419052,2.139324506,0
9.35248,20.23615,41.84731,3343.59851,-1.3941,72.66021,6.524404938,2.172281568,0
9.36582,20.27947,41.7243,3340.67144,-1.41761,72.66938,6.626650991,2.206324092,0
9.37915,20.32276,41.59945,3337.69817,-1.43856,72.67856,6.732039634,2.241412933,0
9.39245,20.36601,41.473,3334.6765,-1.45687,72.68775,6.840436768,2.277503442,0
9.40574,20.40923,41.34518,3331.6043,-1.47247,72.69695,6.951690709,2.314545117,0
9.41901,20.45241,41.21625,3328.47947,-1.48528,72.70616,7.065631195,2.352481269,0
9.43225,20.49555,41.08644,3325.30001,-1.49522,72.71537,7.18206846,2.391248716,0
9.44548,20.53866,40.95603,3322.06399,-1.50224,72.72459,7.300792421,2.430777512,0
9.45869,20.58173,40.82526,3318.76957,-1.50628,72.73382,7.421571987,2.470990716,0
9.47188,20.62476,40.6944,3315.41503,-1.50728,72.74306,7.544154516,2.511804211,0
9.48505,20.66775,40.56372,3311.99875,-1.50519,72.7523,7.668265454,2.553126585,0
9.4982,20.71071,40.4335,3308.51925,-1.49997,72.76154,7.793608175,2.594859078,0
